  0.10134717E+01 -0.17140531E+01
  0.10248590E+01 -0.17135460E+01
  0.10362463E+01 -0.17130999E+01
  0.10476337E+01 -0.17127265E+01
  0.10590210E+01 -0.17124392E+01
  0.10704083E+01 -0.17122524E+01
  0.10817956E+01 -0.17121825E+01
  0.10931830E+01 -0.17122469E+01
  0.11045703E+01 -0.17124646E+01
  0.11159576E+01 -0.17128553E+01
  0.11273449E+01 -0.17134386E+01
  0.11387322E+01 -0.17142334E+01
  0.11387322E+01 -0.18883250E+01
  0.11501661E+01 -0.18897993E+01
  0.11616000E+01 -0.18913683E+01
  0.11730338E+01 -0.18929467E+01
  0.11844677E+01 -0.18944473E+01
  0.11959016E+01 -0.18957894E+01
  0.12073354E+01 -0.18969050E+01
  0.12187693E+01 -0.18977399E+01
  0.12302032E+01 -0.18982544E+01
  0.12416370E+01 -0.18984214E+01
  0.12530709E+01 -0.18982255E+01
  0.12645048E+01 -0.18976610E+01
  0.12759386E+01 -0.18967309E+01
  0.12873725E+01 -0.18954456E+01
  0.12988064E+01 -0.18938219E+01
  0.13102402E+01 -0.18918823E+01
  0.13216741E+01 -0.18896539E+01
  0.13331080E+01 -0.18871676E+01
  0.13445419E+01 -0.18844563E+01
  0.13559757E+01 -0.18815533E+01
  0.13674096E+01 -0.18784905E+01
  0.13788435E+01 -0.18752952E+01
  0.13902773E+01 -0.18719891E+01
  0.14017112E+01 -0.18685861E+01
  0.14131451E+01 -0.18650933E+01
  0.14245789E+01 -0.18615115E+01
  0.14360128E+01 -0.18578372E+01
  0.14474467E+01 -0.18540659E+01
  0.14588805E+01 -0.18501932E+01
  0.14703144E+01 -0.18462177E+01
  0.14817483E+01 -0.18421419E+01
  0.14931821E+01 -0.18379732E+01
  0.15046160E+01 -0.18337246E+01
  0.15160499E+01 -0.18294153E+01
  0.15274837E+01 -0.18250712E+01
  0.15389176E+01 -0.18207252E+01
  0.15503515E+01 -0.18164174E+01
  0.15617853E+01 -0.18121964E+01
  0.15732192E+01 -0.18081183E+01
  0.15846531E+01 -0.18042470E+01
  0.15960869E+01 -0.18006518E+01
  0.16075208E+01 -0.17974025E+01
  0.16189547E+01 -0.17945618E+01
  0.16303885E+01 -0.17921742E+01
  0.16418224E+01 -0.17902548E+01
  0.16532563E+01 -0.17887835E+01
  0.16646901E+01 -0.17877071E+01
  0.16761240E+01 -0.17869489E+01
  0.16875579E+01 -0.17864215E+01
  0.16989917E+01 -0.17860379E+01
  0.17104256E+01 -0.17857186E+01
  0.17218595E+01 -0.17853952E+01
  0.17332933E+01 -0.17850121E+01
  0.17447272E+01 -0.17845255E+01
  0.17561611E+01 -0.17839030E+01
  0.17675949E+01 -0.17831220E+01
  0.17790288E+01 -0.17821690E+01
  0.17904627E+01 -0.17810373E+01
  0.18018965E+01 -0.17797266E+01
  0.18133304E+01 -0.17782409E+01
  0.18247643E+01 -0.17765876E+01
  0.18361981E+01 -0.17747758E+01
  0.18476320E+01 -0.17728151E+01
  0.18590659E+01 -0.17707145E+01
  0.18704997E+01 -0.17684814E+01
  0.18819336E+01 -0.17661209E+01
  0.18933675E+01 -0.17636358E+01
  0.19048013E+01 -0.17610261E+01
  0.19162352E+01 -0.17582903E+01
  0.19276691E+01 -0.17554252E+01
  0.19391029E+01 -0.17524272E+01
  0.19505368E+01 -0.17492931E+01
  0.19619707E+01 -0.17460212E+01
  0.19734045E+01 -0.17426120E+01
  0.19848384E+01 -0.17390691E+01
  0.19962723E+01 -0.17354007E+01
  0.20077061E+01 -0.17316202E+01
  0.20191400E+01 -0.17277480E+01
  0.20305739E+01 -0.17238138E+01
  0.20420078E+01 -0.17198599E+01
  0.20534416E+01 -0.17159464E+01
  0.20648755E+01 -0.17121596E+01
  0.20763094E+01 -0.17086224E+01
  0.20877432E+01 -0.17054976E+01
  0.20991771E+01 -0.17029552E+01
  0.21106110E+01 -0.17010840E+01
  0.21220448E+01 -0.16998246E+01
  0.21334787E+01 -0.16990240E+01
  0.21449126E+01 -0.16985297E+01
  0.21563464E+01 -0.16982295E+01
  0.21677803E+01 -0.16980489E+01
  0.21792142E+01 -0.16979395E+01
  0.21906480E+01 -0.16978703E+01
  0.22020819E+01 -0.16978229E+01
  0.22135158E+01 -0.16977897E+01
  0.22249496E+01 -0.16977736E+01
  0.22363835E+01 -0.16977909E+01
  0.22478174E+01 -0.16978751E+01
  0.22592512E+01 -0.16980835E+01
  0.22706851E+01 -0.16985032E+01
  0.22821190E+01 -0.16992492E+01
  0.22935528E+01 -0.17004372E+01
  0.23049867E+01 -0.17021280E+01
  0.23164206E+01 -0.17042831E+01
  0.23278544E+01 -0.17067831E+01
  0.23392883E+01 -0.17094828E+01
  0.23507222E+01 -0.17122504E+01
  0.23621560E+01 -0.17149789E+01
  0.23735899E+01 -0.17175846E+01
  0.23850238E+01 -0.17200009E+01
  0.23964576E+01 -0.17221748E+01
  0.24078915E+01 -0.17240632E+01
  0.24193254E+01 -0.17256315E+01
  0.24307592E+01 -0.17268525E+01
  0.24421931E+01 -0.17277057E+01
  0.24536270E+01 -0.17281773E+01
  0.24536270E+01 -0.18883250E+01
  0.24650774E+01 -0.18742480E+01
  0.24765279E+01 -0.18616573E+01
  0.24879784E+01 -0.18523478E+01
  0.24994288E+01 -0.18471591E+01
  0.25108793E+01 -0.18447677E+01
  0.25223297E+01 -0.18437189E+01
  0.25337802E+01 -0.18432602E+01
  0.25452307E+01 -0.18430457E+01
  0.25566811E+01 -0.18429145E+01
