  0.21891628E+01  0.49120410E+01
  0.22007095E+01  0.49068733E+01
  0.22122561E+01  0.49014533E+01
  0.22238028E+01  0.48958419E+01
  0.22353494E+01  0.48901032E+01
  0.22468961E+01  0.48843064E+01
  0.22584427E+01  0.48785244E+01
  0.22699894E+01  0.48728285E+01
  0.22815360E+01  0.48672806E+01
  0.22930826E+01  0.48619248E+01
  0.23046293E+01  0.48567798E+01
  0.23161759E+01  0.48518345E+01
  0.23277226E+01  0.48470444E+01
  0.23392692E+01  0.48423317E+01
  0.23508159E+01  0.48375861E+01
  0.23623625E+01  0.48326680E+01
  0.23739092E+01  0.48274136E+01
  0.23854558E+01  0.48216422E+01
  0.23970025E+01  0.48151659E+01
  0.24085491E+01  0.48078020E+01
  0.24200958E+01  0.47993864E+01
  0.24316424E+01  0.47897876E+01
  0.24431891E+01  0.47789185E+01
  0.24547357E+01  0.47667437E+01
  0.24662824E+01  0.47532817E+01
  0.24778290E+01  0.47386002E+01
  0.24778290E+01  0.34403860E+01
  0.24893577E+01  0.34418599E+01
  0.25008863E+01  0.34462808E+01
  0.25124150E+01  0.34536461E+01
  0.25239436E+01  0.34639510E+01
  0.25354722E+01  0.34771889E+01
  0.25470009E+01  0.34933516E+01
  0.25585295E+01  0.35124285E+01
  0.25700582E+01  0.35344074E+01
  0.25815868E+01  0.35592739E+01
  0.25931155E+01  0.35870116E+01
  0.26046441E+01  0.36176021E+01
  0.26161727E+01  0.36510247E+01
  0.26277014E+01  0.36872566E+01
  0.26392300E+01  0.37262728E+01
  0.26507587E+01  0.37680458E+01
  0.26622873E+01  0.38125459E+01
  0.26738160E+01  0.38597408E+01
  0.26853446E+01  0.39095959E+01
  0.26968733E+01  0.39620739E+01
  0.27084019E+01  0.40171349E+01
  0.27199305E+01  0.40747363E+01
  0.27314592E+01  0.41348328E+01
  0.27429878E+01  0.41973764E+01
  0.27545165E+01  0.42623162E+01
  0.27660451E+01  0.43295986E+01
  0.27775738E+01  0.43991670E+01
  0.27891024E+01  0.44709619E+01
  0.28006310E+01  0.45449210E+01
  0.28121597E+01  0.46209793E+01
  0.28236883E+01  0.46990687E+01
  0.28352170E+01  0.47791184E+01
  0.28467456E+01  0.48610550E+01
  0.28582743E+01  0.49448022E+01
  0.28698029E+01  0.50302813E+01
  0.28813316E+01  0.51174111E+01
  0.28928602E+01  0.52061081E+01
  0.29043888E+01  0.52962865E+01
  0.29159175E+01  0.53878587E+01
  0.29274461E+01  0.54807350E+01
  0.29389748E+01  0.55748243E+01
  0.29505034E+01  0.56700341E+01
  0.29620321E+01  0.57662707E+01
  0.29735607E+01  0.58634395E+01
  0.29850893E+01  0.59614454E+01
  0.29966180E+01  0.60601930E+01
  0.30081466E+01  0.61595868E+01
  0.30196753E+01  0.62595317E+01
  0.30312039E+01  0.63599334E+01
  0.30427326E+01  0.64606983E+01
  0.30542612E+01  0.65617343E+01
  0.30657899E+01  0.66629509E+01
  0.30773185E+01  0.67642595E+01
  0.30888471E+01  0.68655738E+01
  
  0.00000000E+00  0.96950364E+01
  0.11499645E-01  0.96933340E+01
  0.22999289E-01  0.96882316E+01
  0.34498934E-01  0.96797436E+01
  0.45998578E-01  0.96678937E+01
  0.57498223E-01  0.96527143E+01
  0.68997867E-01  0.96342459E+01
  0.80497512E-01  0.96125362E+01
  0.91997156E-01  0.95876391E+01
  0.10349680E+00  0.95596137E+01
  0.11499645E+00  0.95285230E+01
  0.12649609E+00  0.94944329E+01
  0.13799573E+00  0.94574109E+01
  0.14949538E+00  0.94175247E+01
  0.16099502E+00  0.93748415E+01
  0.17249467E+00  0.93294270E+01
  0.18399431E+00  0.92813442E+01
  0.19549396E+00  0.92306534E+01
  0.20699360E+00  0.91774117E+01
  0.21849325E+00  0.91216732E+01
  0.22999289E+00  0.90634896E+01
  0.24149253E+00  0.90029110E+01
  0.25299218E+00  0.89399881E+01
  0.26449182E+00  0.88747732E+01
  0.27599147E+00  0.88073236E+01
  0.28749111E+00  0.87377034E+01
  0.29899076E+00  0.86659860E+01
  0.31049040E+00  0.85922564E+01
  0.32199005E+00  0.85166123E+01
  0.33348969E+00  0.84391647E+01
  0.34498934E+00  0.83600373E+01
  0.35648898E+00  0.82793647E+01
  0.36798862E+00  0.81972908E+01
  0.37948827E+00  0.81139657E+01
  0.39098791E+00  0.80295428E+01
  0.40248756E+00  0.79441766E+01
  0.41398720E+00  0.78580197E+01
  0.42548685E+00  0.77712214E+01
  0.43698649E+00  0.76839261E+01
  0.44848614E+00  0.75962726E+01
  0.45998578E+00  0.75083932E+01
  0.47148543E+00  0.74204142E+01
  0.48298507E+00  0.73324554E+01
  0.49448471E+00  0.72446310E+01
  0.50598436E+00  0.71570496E+01
  0.51748400E+00  0.70698154E+01
  0.52898365E+00  0.69830280E+01
  0.54048329E+00  0.68967840E+01
  0.55198294E+00  0.68111770E+01
  0.56348258E+00  0.67262989E+01
  0.57498223E+00  0.66422406E+01
  0.58648187E+00  0.65590930E+01
  0.59798151E+00  0.64769477E+01
  0.60948116E+00  0.63958990E+01
  0.62098080E+00  0.63160447E+01
  0.63248045E+00  0.62374884E+01
  0.64398009E+00  0.61603415E+01
  0.65547974E+00  0.60847265E+01
  0.66697938E+00  0.60107803E+01
